tweet_id,tweet_text,class_label
1036093417829220354,HDFC bank has announced to adopt 30 flood affected villages in Kerala. #KeralaFloods #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1031965164885573633,"@Yusuffali_MA please ensure this please help kerala our home, when center doesnt want us to even have this help from UAE you are the only person we believe who could help us bring this aid home soem how #KeralaFloods #KeralaFloodRelief",sympathy_and_support
1031189615028330499,"The worst flooding in a 100 years in Kerala.Millions of people have been made homeless,&amp; Rs 20,000 crore-worth of damage caused to the state, Please don’t forget to donate via @CMOKeralas site and help us rebuild the gods own country  #KeralaReliefFund",infrastructure_and_utility_damage
1032183342131761152,#KeralaRelief #KeralaFloods Anyone flying down from Delhi to Kerala who can carry 20000 water purification tablets? The courier (@DTDCIndia) picked it up but let it rest at the airport. It was sent out on Saturday. @rimakallingal @AnjaliMenonFilm @dhanyarajendran,rescue_volunteering_or_donation_effort
1032613391238680576,RT @coastaldigest: College boy commits suicide after floods destroy his certificates,not_humanitarian
1030730839657795584,"ANI: Prime Minister Narendra Modi was accompanied by Kerala CM Pinarayi Vijayan, Governor P. Sathasivam and Union Tourism Minister KJ Alphons during aerial survey of flood affected areas. #KeralaFloods",other_relevant_information
1031030067483365376,RT @UttarandhraNow: Center aid to #KeralaReliefFund now 600CRs.,rescue_volunteering_or_donation_effort
1030718737995915264,RT @dilipjain1979: #BREAKING PM @narendramodi has granted Rs 500 crore interim relief to flood-ravaged Kerala. #KeralaFloods #SOSKerala #,rescue_volunteering_or_donation_effort
1036962607062609920,#KeralaFloods #HealthHazard UPDATE: September 4 115 confirmed Leptospirosis cases and 141 suspected cases. Highest till date. 1 confirmed death and 4 suspected deaths. One confirmed Dengue death also reported. @shailajateacher @MoHFW_INDIA @Director_NCDC @US_CDCIndia,injured_or_dead_people
1034078279001677825,"#Maharashtra CM @Dev_Fadnavis , Governor and Cabinet Ministers to donate one days salary for #Kerala flood relief. #KeralaFloods",rescue_volunteering_or_donation_effort
1030400319371366400,I did my part for our fellow Indians . #Kerala #KeralaFloodRelief #KeralaFloods #donate #whatyoucan,rescue_volunteering_or_donation_effort
1034967144427966470,#Sevabharati filed case against Leftist-Jihadi unholy nexus those who have fabricated stories and defamed the organization. #KeralaFloods,other_relevant_information
1032659711638814720,Central assistance to flood affected Kerala,rescue_volunteering_or_donation_effort
1032573235035086849,"RT @DimpleAtra: And without any overt or covert agenda to convert, unlike the proselytising piranhas.",not_humanitarian
1031803289094909953,".@PankajMMunjal gifts cycle to 9-yr-old #Anupriya who donated piggy bank savings to #KeralaFlood victims, promises one every year. @Hero_Cycles #KeralaReliefFund",rescue_volunteering_or_donation_effort
1032340666033090567,"Com sitharam Yechury and MA Baby At Kollam CPIM DC Office,visiting Relief materials collection at Dc office. MV Govindan master and KN Balagopal and party volenteers,with them #KeralaFloods #StandWithKerala",rescue_volunteering_or_donation_effort
1030847778249830400,"RT @UkkenTintu: As per source, water level is decreasing at most places. #KeralaFloodRelief #KeralaFloods",other_relevant_information
1033219267246940160,@RahulGandhi what are you searching in resto ? food packet for #KeralaFloodRelief . how long you fulish to your servants other supportive parties ? Light camera action and drama- ahul-a-Vinci (++὇9὇Aᾒ1 ****** @cgalgale1,not_humanitarian
1031106525056524289,RT @SubodhK_: Water level reducing in Cochin Airport area. Cheers #KeralaFloodRelief,other_relevant_information
1032498503849656321,"Basic health requirements are still in crisis in various parts of the region. Water is not potable even from the wells and cant be use for any purpose. #KeralaFloods To lend your support, please visit",sympathy_and_support
1034366613435416576,RT @aswinjkumarTOI: #KeralaFloods Postal department struggles to tide over crisis,other_relevant_information
1031834569996029954,RT @mittalrag: Are there any collection points in Delhi that are collecting relief material for the #KeralaFlood ?,rescue_volunteering_or_donation_effort
1030822715954024449,Haryana Chief Minister Manohar Lal Khattar today said that the state government would provide financial assistance of Rs 10 crore to flood affected people and for rescue operations in Kerala.,rescue_volunteering_or_donation_effort
1032170711027073024,"@AnilNPillai32 Saranam iyyappa ὤF Any court order, banning liquor sales, since d state is now depending on aids from all over the country/ world, but no shortage of money to buy liquor ὄ7 See d queue, after opening of a liquor shop, in flood affected Kerala.",not_humanitarian
1033779693172875264,"Kerala flood 2018: Aid given is advance, more to follow: PM Modi tells Kerala governor ₹₹₹₹₹ why modi is telling the Governor and not to the CM who is responsible for rehabilitation. Modi is a disgusting PM.",other_relevant_information
1033387164380278784,"People who reside in the northern, western and eastern states of India also came together to donate as much money as possible in their individual capacity for relief and rescue efforts. A calamity of this magnitude should unite Indians together and not divide them. #KeralaFloods",rescue_volunteering_or_donation_effort
1031689216835481600,"Hats off ὄC ὄF@KeerthyOfficial, she donated Rs 10 Lakhs to CM distress relief fund and 5Lakhs towards the purchase of relief materials. #keralafloods #KeralaFloodRelief",rescue_volunteering_or_donation_effort
1030767804658511872,"There are many charities and organisations collecting funds for #KeralaFloodRelief - thanks to everybody who organised / donated, youre all awesome! I personally donated to @CMOKerala s Disaster Relief Fund (CMDRF). Why did I choose CMDRF?",rescue_volunteering_or_donation_effort
1033635444200800256,"#Keralafloods | The Christian community was unable to offer their Sunday Prayers as the church was filled with water. They requested our volunteers to clean the church for the Sunday mass, a volunteer said. @divya5521 reports",sympathy_and_support
1035516738870292481,"@Neha57552553 @itsSSR a person can stay some days without air, some hours without water, some days without food but not a second without a thought. so lets donate food, money and advices #KeralaFloodRelief ὄD",rescue_volunteering_or_donation_effort
1032286927544758272,Its sheer happiness to be a part of the #keralafloods relief goods distribution. My bro along with our friends distributed goods in the flood affected #Pathanamthitta. Thank u all my friends who contributed for this cause. #keralasos #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1032059253077331968,"RT @timesofindia: Sex workers donate Rs 21,000 for #KeralaFlood victims",rescue_volunteering_or_donation_effort
1031744213015121920,#SaveKerala #KeralaFloodRelief @RSSorg Kerala Prant Sanghachalak&amp;Prant Karayavah appeal to the Nation to rise to the occasion by lending your helping hands to the victims of #KeralaFloods Donate generously to #SevaBharati flood relief fund @narendramodi @PMOIndia,sympathy_and_support
1030794250982580226,"#DoForKerala Heres what you can do to help: Log on to  for Chief Ministers Relief Fund details and helpline numbers. Contribute via Paytm, BHIM and Tez. Buy essentials from Amazon or Big Basket and send it to the NGOs working on ground. #KeralaFloods",rescue_volunteering_or_donation_effort
1030846846892208128,"Over 104 people were killed in UP last August and 171 this year, also 170 people in West Bengal, 139 in Maharashtra, 52 people lost their lives in Gujarat, but this imbecile wants to justify the 324+ deaths in Kerala, thats Hindutva for you.",injured_or_dead_people
1033595401977229313,"For the past 6 years, Vishnu from #MadhyaPradesh, has been buying blankets from #Haryana &amp; selling in #Kannur during monsoon Met him yesterday at a #FloodRelief Camp. Said he wanted to give blankets free of cost as main 6 saal se idhar aa raha hoon. Yahaan log bade achhe hain",rescue_volunteering_or_donation_effort
1031079137400651776,"RT @LiberalsOfDelhi: People asking what are liberals of Lutyens donating. Well, we have sent tonnes of thoughts and prayers. #Kerala",sympathy_and_support
1032042916326199298,My driver Zubair just said me: I will not sacrifice Goat tomorrow &amp; instead donate the same amount to Kerala flood victims! He said No to Blood! I urge all our Muslim brother to make this Festival as #BloodlessEid &amp; spread peace &amp; harmony! #EidMubarak #EidAlAdha #EidulAzha,rescue_volunteering_or_donation_effort
1031548530781868033,"As your big Indian Fan, requesting you to please donate for the #KeralaFloods as Kerala needs big help from the big heart people like you sir. Please requesting you to look into this and contribute, your help is must at this time sir. You r a best friend to Indians. @BarackObama",rescue_volunteering_or_donation_effort
1034297101411344384,Stay Safe After Flood! Always stay alert with news updates and reports. #Keralasanghaihum #supportkerala #keralaflood #becareful #SGI #insurance,caution_and_advice
1030413084530114560,Attention all : For Cochin district NH 47 Karukutty  Adlux convention centre is open with water and food available Verified Info. Please spread fast #KeralaFloods,rescue_volunteering_or_donation_effort
1031432942919266304,"Immediately, there must be programmes aiming at rehabilitation of agriculture and the plantation industry. At the same time, drinking water supply should receive overriding priority. Its essential to avoid water borne diseases. #KeralaFloodRelief #KeralaFloods #RebuildKerala",other_relevant_information
1037566870944194560,@Indiamining @GoaFront @goacm @PMOIndia @DrPramodSawant2 @BJP4India @BJP4Goa @mygovindia @TendulkarBJP #mining dependents generously donated towards Kerala Chief Ministers Distress Relief Fund for the noble and humanitarian cause. #GoaMining #KeralaFloodRelief #KeralaFloods,rescue_volunteering_or_donation_effort
1030793655349665792,Personal numbers of people who came with RESCUE BOATS in #Chengannur pleaseὤF SHARE #KeralaFloods #KeralaFloodRelief #Kerala #KeralaSOS #KeralaRescue #Kerala flood #KeralaRain #KeralaFlooding #KeralaFloodReliefs @Actor_Jayasurya @dulQuer @CMOKerala @anbodukochi @AnjaliMenonFilm,rescue_volunteering_or_donation_effort
1030780085303828481,RT @HerHighnessMary: My friend is gathering materials #Thrissur #sanitarynapkins #needed #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1032079037911445504,"#KeralaFloodRelief efforts: @IAF_MCC has been key to rescue and relief operations in Kerala. Below is a brief update on their efforts. Also, images attached which show loading of @IAF_MCC C-17 at AF Stn Halwara, Punjab earlier in the night. @nsitharaman",rescue_volunteering_or_donation_effort
1037240119344816128,‘Most cases coming in late’: #Kozhikode doctors battle rat fever outbreak #KeralaFloods,other_relevant_information
1032510779256393728,Let the thoughts of Kerala flood victims remain in our prayers on this blessed day. Eid Mubarak to you &amp; your family. #EidMubarak,sympathy_and_support
1036934223486115842,"Monsoon misery hit 10 states in the country, death toll due to floods &amp; landslides touches 1400 with Kerala reporting the highest loss of lives. #KeralaFloods #MonsoonMisery #MonsoonFatalities",injured_or_dead_people
1033032254556004352,"#SexWorkers from Maharashtra donate 21,000 for #KeralaFloods ὡF They have contributed nearly Rs. 27 lakh for various causes, like 2001Guj Quake, 2004Tsunami, Kashmir&amp;Bihar floods, drought relief in Maha, #ChennaiFloods &amp; families of Kargil war heroesὤFἿC",rescue_volunteering_or_donation_effort
1032102339530829824,Second phase of Material collection #KeralaFloods #Kerala,rescue_volunteering_or_donation_effort
1037278147983622144,Information on How to Donate for Kerala Flood Victims,rescue_volunteering_or_donation_effort
1037302229219176449,"#RF distributed 158 dry ration kits in Vellamaunda village, Mananthavady taluk of Wayanad to help the #KeralaFlood victims cope with the situation. #KeralaFlood #RFForKerala #KeralaFloodRelief",rescue_volunteering_or_donation_effort
1033303571473883138,RT @expresstechie: #KeralaFloods @Apple announces to donate Rs 7 crore towards the relief work,rescue_volunteering_or_donation_effort
1030843306467418113,Plz help our brothers and sisters that who are struggling in #Kerala with naturePlease help as much as possible bcz ur small contribution will make a big difference.So plz #DoForKerala ὤF #PrayForKerala #StandWithKerala #KeralaFloods  @CMOKerala,rescue_volunteering_or_donation_effort
1030723539660431360,RT @firstpost: #UAE has formed a committee to provide relief to #Kerala and has called forth its people to donate for the cause,rescue_volunteering_or_donation_effort
1034644065684320256,Our State AIPC President Mr. Mohan Kumaramangalam takes care of medical expense for the poor rural girl who generously donated her healthcare savings to Kerala flood relief.,rescue_volunteering_or_donation_effort
1033591201474256896,#KeralaFloodRelief RSS collecting funds across the country for #KeralaFloods our sisters and brothers suffered during heavy rains and floods. Please donate generously. @RSSorg @vskgujarat @narendramodi,rescue_volunteering_or_donation_effort
1030718819537379328,Army has deployed 10 Columns and 10 Teams of Engineering Task Force (ETFs) involving around 790 trained personnel’s. Navy is providing 82 teams. The Coast Guard has provided 42 teams; 2 helicopters and 2 ships. #KeralaFloods #KeralaSOS #KeralaRescue,rescue_volunteering_or_donation_effort
1033221940763418625,"@HHShkMohd Sir we appriciate your kind support nd codolence towards the victims of kerala flood, Thank you sir.",sympathy_and_support
1032207488232259585,RT @anishmathews810: When Beef becomes important than humans.,not_humanitarian
1032220088722644992,United Arab Emirates has offered Rs 700 crore in aid for Kerala floods: Centre denied offers from UN and Japan for kerala;media rports #KeralaFloods #StandWithKerala,rescue_volunteering_or_donation_effort
1030391678471995392,Unprecedented rains have caused great tragedy in Kerala resulting in loss of many lives. Our prayers are with people of Kerala during such difficult times. We urge the Union govt. to wake up &amp; immediately release disaster relief funds for Kerala to the full extent. #KeralaFloods,sympathy_and_support
1031516793062416384,"Yesterday, #Salem @ikamalhaasan Fans donated materials worth over 1 Lakh to #KeralaFloods victims.. ὄFὄF #KeralaReliefFund",rescue_volunteering_or_donation_effort
1030934298390491136,In this difficult period. My prayers for all flood affected people of Kerala. We know Kerala is most beautiful state of india and people of Kerala part of UAE success. Let us extend our hands in support in their difficulties. #KeralaFloods #Kerala_in_our_hearts_἞E἟3_἞6἞A,sympathy_and_support
1032073291614375936,"I wish all the Kerela people a happy EID MUBARAK &amp; i pray for those who lost their life in the flood, May Allah keep safe all of us, we are with you ! #KeralaFlood #KashmirstandswithKerela #EidUlAdha2018",sympathy_and_support
1031071529549713409,#OpMadad #KeralaFloods2018 #KeralaFloodRelief Deployment of Naval Relief &amp; Rescue teams on ground as of 1000h this morning @DefenceMinIndia @SpokespersonMoD @nsitharaman @CMOKerala,rescue_volunteering_or_donation_effort
1034717947174903808,"Thats a @WaterOam purifier, shipped from .sg, by several well-wishers, and carried around flood affected villages by @hvinayan, @SamirDayalSingh, and Jitin, providing clean drinking water to many households. #KeralaFloods",rescue_volunteering_or_donation_effort
1032521091489644544,"#kerala #floods #keralafloodstories in #thenewyorktimes #westandtogether #unified #humanity @ Trivandrum, India",other_relevant_information
1030802472137379841,The same people who just refuse to speak in Hindi or even English sometimes are now asking for help and letting their so called Fake pride down by using other languages. #KeralaFloods,not_humanitarian
1033711314596581376,"Chief Minister Pinarayi Vijayan on Sunday urged all Malayalees to donate one month salary to rebuild the state, where the death toll has now touched 302 and over four lakh are still in relief camps. #KeralaFloods",rescue_volunteering_or_donation_effort
1035021093503946752,@ShefVaidya @INCIndia Did Sports Minister Rajyavardhan Singh Rathore serve food to Indian athletes at Asian Games?  #BJP_भगाओ_देश_बचाओ #BhimaKoregaonRaids #KeralaFloods #ModiAmbaniRafaleScam,rescue_volunteering_or_donation_effort
1030768691271454722,"I am humbled that @SriSriU students are donating the funds earmarked for campus Onam celebrations, towards the flood relief fund in #Kerala. Every gesture, every prayer, every effort is important. @SriSri #KeralaFloodsHelpNeeded #KeralaFloodRelief #PrayForKerala",rescue_volunteering_or_donation_effort
1034304712214900736,#Keralafloods | Margaret Bridge or the hanging bridge in Old Munnar town was also destroyed in deluge @arunjei reports,infrastructure_and_utility_damage
1032242451082141696,Karnataka also consumes beef Why no floods here ? Stupid hindutva idiots,not_humanitarian
1030779118525145089,KERALA needs all the support! Lets come together &amp; do our bit. The Film Industry has never ignored any alarming crisis and this time too we would like to contribute all the ticket revenue at #SIIMA2018 Dubai to #Kerala CM Relief Fund as our part #SIIMAforKERALA #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1031448501832634368,Describe the #Humanity #KeralaFloods ὄC,other_relevant_information
1030405877096796161,Not many people are aware of whats going on because national media is too busy with the Independence Day Parade to speak more on this topic. Please raise more awareness on the flood and pray for the people in Kerala. #KerelaFloods ὤFἿD἞E἟3❤,sympathy_and_support
1031487230622281728,Even small contributions will do. A helping hand is better than a praying lips ὤF #KodaguFloods #SOSKodagu #KeralaFloods #SOSKerala #KarnatakaFloods #Paytm #KeralaSOS #Karanataka #Karnataka #Kerala #IndiaWithKerala #IndiaWithKodagu #Floods,sympathy_and_support
1033408167734988800,Actor @offl_Lawrence along with his Mother handed over a cheque for 1 Cr to Kerala CM for flood relief..#KeralaFloods,rescue_volunteering_or_donation_effort
1030745519067295745,RT @CarDroidusMax: BJP now: No such thing as a national disaster” BJP then: J&amp;K floods declared a national disaster” #KeralaFloods htt,not_humanitarian
1032133336729153536,15 trucks of Goods send by @actorvijay is en route to kerala. It will reach Kerala flood relief camps by today noon. VMI volunteers from Tamil nadu following those trucks by their vehicles. #KeralaFloodRelief #KeralaFloods #TNStandsWithKerala,rescue_volunteering_or_donation_effort
1031384397864259584,Communist workers have allegedly killed more than 250 RSS workers and injured more than 600 in Kerala till 2017. Now RSS return gift to kerala in 2018 in this pic - #Kerala #KeralaFloods #KeralaFlood,injured_or_dead_people
1032196091012247552,Kannur Thalapathy Vijay Fans Hand over Dresses and other necessity things to Kannur collectorate as a Contribution for People who affected by Flood in Kerala. #KeralaFloods,rescue_volunteering_or_donation_effort
1030834334494646272,"#KeralaFloodRelief #Donate4Kerala Pls help people of Kerala, we are suffering from heavy flood, our entire state is facing the worse situation. Pls help us @SGanguly99 @DonaGanguly75 @sachin_rt @WorldATK @KeralaBlasters @VancityReynolds @virendersehwag @",rescue_volunteering_or_donation_effort
1030801728680022016,RT @rameshlaus: Jus In: TN Govt has sent Rs 1 Cr worth Medicines and Medical supplies to #Kerala #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1034788449771909120,Kollam Nanbans distributed Flood Relief essential load received from Thalapathy to 1500 families in Kollam today. #KeralaFloodRelief @Jagadishbliss @Vijaysm_Kerala,other_relevant_information
1034738412237021184,Very proud this moment we and our company stand with nation always where ever and any time . Now Time to support our Kerala peoples for Kerala flood relief fund.@Isgec_engg @IsgecPresses @CMOKerala,rescue_volunteering_or_donation_effort
1031735028194140160,"RT @DharmeshASampat: Of the 14 districts in Kerala, some or other area of 11 districts are affected. Thankfully 3 districts are fine. #Kera",infrastructure_and_utility_damage
1030937852211687424,"If Commies Would Knew The Proverb Boond Boond Se Hi Saagar Banta Hai, They Wouldnt Have Mocked Paytm &amp; Also Could Have Averted The Floods At Early Stage, But #KeralaFloods",other_relevant_information
1032290355889074177,@juniorbachchan @AmarTvMedia @shwetavyas007 @JaipurPanthers Jaipur Abhishek Bachchan fans #ABCREW is doing help awareness campaign for #KeralaFloods. We request to everyone please come forward and help Kerala.,requests_or_urgent_needs
1032052093916393472,"58 Aircrafts, NDRF team, 3 lack food packets, 800 Tons drinking water, 102 rescue teams, Navy and Army, some community kitchens and many more to rescue and help kerala people, Thank you @PMOIndia for helping and supporting them #KeralaFloods",rescue_volunteering_or_donation_effort
1031799607758450688,Little drops of water make a mighty ocean Thank You @DhwaniPandya ! #KeralaFloodRelief #RebuildKerala,rescue_volunteering_or_donation_effort
1031741015550357505,Some Random List Of Suriya Fans Club Contributions for Kerala Flood Relief ( Only added few Fans Clubs ) Great Work Friends ὄF @Suriya_offl #KeralaFloodRescue #KeralaFloods,rescue_volunteering_or_donation_effort
1033096178563469312,@tim_cook Id greatly and forever appreciate if you could donate for the people of Kerala. Dont need much but even little is more if you can help us #KeralaFloods,rescue_volunteering_or_donation_effort
1030735099409522689,Ram charan Donate to Kerala Peopels1.80 Crores Prabhas Donte 1crore Vijay Devarakonda 5Lakhs #KeralaFloods #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1036528808587919361,"Capital expenditure would go into rebuilding roads, bridges, buildings, while the revenue expenditure would meet the compensation towards agriculture crops besides damage caused to homes #KeralaFloods #Kerala",infrastructure_and_utility_damage
1033306267274465280,@ImRaina Spirit of #Kerala and prayers on #onam are more than #floods We all are with you #KeralaFloodRelief,sympathy_and_support
1031410821279174657,Please please let us all come together! #Kerala needs our help. Lets do our bit. Read how you can help:  ##KeralaReliefFund #KeralaFloodRelief #KeralaFloodRescue,rescue_volunteering_or_donation_effort
1033284993995354113,"Y. Parinav Sai Reddy, a class 4 student of the Bharatiya Vidya Bhavan sent ₹10,000 to Kerala Chief Ministers Distress Relief Fund, from his savings for five years. #KeralaFloods #NammudeKeralam",rescue_volunteering_or_donation_effort
1035299743726030849,"Assuring displaced people of timely relief, Smt. Ambani said, I salute the tireless efforts &amp; spirit of the people of Kerala. #RelianceFoundation is committed to support Kerala in this time of abject crisis.” #KeralaFloods #RFForKerala",displaced_people_and_evacuations
1033617588016893952,Electricity has been reconnected for more than 23 lakh connections that had been cut off due to floods in Kerala. #helpkerala #floodsinkerala #keralafloods,other_relevant_information
1031034578817900545,Help line to assist Kerala flood victims,rescue_volunteering_or_donation_effort
1034629437944344576,In images you can see the extent of damages caused due to flood. 80 dams had to open their floodgates to prevent the dam burst. #NASA #KeralaFloods #Kerala #techyradar,infrastructure_and_utility_damage
1032202024048197633,"The centre wants #Kerala to pay ₹233cr for the 89k metric tonnes of rice they have provided. If d money isnt paid,centre ll deduct it from the flood relief fund that has been promised to the State. This is in addition to them declining UNs offer of aid to Kerala. #KeralaFloods",other_relevant_information
1031515981691199494,Its fine if you cant donate monetarily. But if you can volunteer and help us pack the relief material for #KeralaFloodRelief then it would be just great. Details in the poster. Thank You. #KeralaFloodRelief2018 #KeralaFloods,rescue_volunteering_or_donation_effort
1032200169876377600,RT @Central_Railway: Indian Railways is supplying 1450K litre potable water from Pune to flood affected areas of Kerala. #KeralaFloods http,rescue_volunteering_or_donation_effort
1032071697221005312,"60 trucks and over 500 tonnes of relief materials sent to Kerala. More to follow. Wed also like to salute the volunteers working on-ground. You can make your contributions to The Art of Living efforts in Kerala, as well as Karnataka here:",rescue_volunteering_or_donation_effort
1031767865656049664,"@surnell No dearth of lunatics, who mock NDRF’s perilous rescue operations. Tharoor shd get UN aid for this imbecile jeerer to get his brain checked #KeralaFlood",not_humanitarian
1032434645097299968,"Kerala Chief Minister Pinarayi Vijayan will today conduct an in-person review of the functioning of relief camps. He will visit the camps in Chengannur, Kozhencherry, Alappuzha, North Paravoor and Chalakudy. #KeralaFloods #KeralaFloodRelief",rescue_volunteering_or_donation_effort
1030390575260991488,IAS Officers carry Rice Bags on their Shoulders for floods relief camps In #Kerala ..! It will be great if everyone extends their support..! #KeralaFloods,rescue_volunteering_or_donation_effort
1032910774413316096,#KeralaFloods | The #SupremeCourt on Friday ordered that the water level at the #mullaperiyardam be maintained at 139 feet till August 31 keeping in mind the grave devastation that has taken place due to the unprecedented floods in #Kerala.,caution_and_advice
1039715462857347072,"All alone,helpless and left to their own devices. #ElderlyCareMykartavya #Keralafloodrelief For monetary donations  For resource-based donations  Kerala floods aftermath: Elderly and alone in Kuttanad",rescue_volunteering_or_donation_effort
1031106413567725569,"TN gives an additional 5 crores to #KeralaFloodRelief. 500 tons of rice. 300 tons of milk powder. Dhoties. Sarees. Blankets. Medicines, including for live stock. Plus 2 medical teams.",rescue_volunteering_or_donation_effort
1039459211531505670,#AnandMahindra gifts #Marazzo to fisherman who helped during #KeralaFloods,rescue_volunteering_or_donation_effort
1031191561197912066,"Natural calamity is a great equaliser by god of arrogant society, rich poor ,quarreling neighbours , fair dark ,broken boundary walls , all submerged houses all in govt camps eating general food for survival #KeralaSOS #KeralaRainsHelp #KeralaFloodRescue @sjacobtalk @Zakka_Jacob",other_relevant_information
1035053348796411904,Two killed in landslide in Chamoli @BSKoshyari @tsrawatbjp @BJP4UK @AjayTamtaBJP @DrRPNishank @AAPUttarakhand @TheArvindPandey @anil_baluni #landslide #Uttarakhand #Uttarakhandpolice,injured_or_dead_people
1030857648797757441,We are thinking to send essential materials to trustworthy NGO working in #Kerala on behalf of #ASFamily or else we can donate into CMDRF directly. So Interested persons please come forward and do your part ὤF Every Rupee Counts DM us for details Thanks ὤFἿB #StandWithKerala,rescue_volunteering_or_donation_effort
1034914535226793984,Went to pick up food for relief camps from this amazing community kitchen in Kochi !! Great effort by Gayathri Parivar at kochi !! #SpiritOfKerala #WeShallOvercome #KeralaFloodRelief @ShashiTharoor @ProfCong,rescue_volunteering_or_donation_effort
1033214627880955905,Wish you Happy Onam to all my friends and pray for Kerala flood victims.,sympathy_and_support
1035772202942128128,"Much of fall due to floods. However fall larger than expectations. See MOSL pre-result expectations  From a broader structural perspective, our exports keep on declining. Kuch to problem hai. My sense its ëasierto sell domestically than internationally.",other_relevant_information
1030400339462115328,May Allah save people from flood in #Kerala I pray for all the peoples who are suffering from floods #KeralaFloods #KeralaSOS,sympathy_and_support
1035386131364208640,Contributions to Chief ministers distress relief fund (CMDRF)crossed 1026 crore since august 30 #Keralafloods @CMOKerala @News18Kerala,rescue_volunteering_or_donation_effort
1032562436694401026,"Sewa International, along with its India partner, Deseeya Seva Bharati Keralam, is involved in rescue and relief operations. Open your hearts, and your wallets to help them. Your generosity in making them reach their goal quickly will be truly appreciated! #keralaflood",rescue_volunteering_or_donation_effort
1031047346849820677,"Decided to donate a month’s salary for #KeralaFloodRelief, along with other MLAs &amp; MPs of @INCPunjab following directive of @RahulGandhi. Will do whatever possible to help them out through this crisis. 1st instalment of food stuff already dispatched by my govt. More to follow.",rescue_volunteering_or_donation_effort
1030383343978725376,"#tanjoresfc youthwing packed Biscuits, Blankets, Napkins, Candles, Mosquito coils for #KeralaFloodRelief ! #DoForKerala ! இயன்றதை செய்வோம் ! இல்லாதவர்கே!!ὠAὄD @Suriya_offl அண்ணா வழியில் ❤️",rescue_volunteering_or_donation_effort
1033566257751109632,"As an MP what was ur contribution from ur own pocket Shashi to Kerala flood relief, can u show me one politician frm cong and cpm in Kerala paid fr the victims frm their own pocket,or willing to give land frm their properties",other_relevant_information
1030412251969273858,"Our situation is getting drastic,because of short-circuit people can get shock.that will be more dangerous. We dont know, what we do now. Those who cant help us, please pray for us.#flood #Keralaflood #KeralaFloodRelief #Ishqbaaaz",sympathy_and_support
1036902721616457729,"Not all of us can do great things, but we can do small things with great love Thank you dear volunteers for spreading love and hope in the lives of flood affected families in Kerala #KeralaFloods To help us reach out to more people, please visit",rescue_volunteering_or_donation_effort
1034129763592372224,All india peoples stay to all Over country. The Kerala peoples need help pls help all and each and every one here we are kindly request to you. @CMOKerala @SushmaSwaraj @PMOIndia @PiyushGoyal #KeralaDonationChallenge #KeralaFloodRelief #keralarelieffunds #KeralaReliefRowTwist,requests_or_urgent_needs
1030740500779855872,Goddamn attention seeking witch. Why dont you just donate instead of self promoting ?,rescue_volunteering_or_donation_effort
1033190608041472001,Adani grp donated 50 crore and Reliance foundation 21 crore ..proud mallus from United States of South India should refuse Aid from North Indian that too gujju business houses .. no? #KeralaFloodRelief,rescue_volunteering_or_donation_effort
1033086779467812864,#PrayForKerala I donated 1 lakh,rescue_volunteering_or_donation_effort
1031588891583754240,Helpings Provided By STUDENTS WING Trivandrum District Committee Thalapathy Vijay Fans For People Affected By Flood. #KeralaFloodRelief #KeralaFloods #DoForKerala #KeralaReliefFund,rescue_volunteering_or_donation_effort
1034762755037782016,On appeal of Delhi CM @ArvindKejriwal Chairman @_kapilb &amp; staff of DCCWS donated Rs. 9.51 lacs for Kerala Relief Fund. #KeralaFloodRelief #KeralaReliefFund,rescue_volunteering_or_donation_effort
1031020572770099200,Mumbai doctors teams headed to Kerala for relief work. It now seems we will be able to manage a second team to join next week and relieve some members of the first team.,rescue_volunteering_or_donation_effort
1032840129444900865,"In wake of #KeralaFloods , panel tells Tamil Nadu to lower water level in Mullaperiyar Dam. Read more at:",other_relevant_information
1033121290628939776,"@BDUTT @ReshmiDG Assam, Bihar and UP face flood situation worse than Kerala this year but people or CM of these states never cry for foreign aid. Ridiculous that media is discussing it for their own benefit",rescue_volunteering_or_donation_effort
1034731718530527233,"@SushmaSwaraj madam, we have organized 300 kilos of relief materials ( clothes and sanitary pads) in Berlin and Frankfurt to send to Kerala flood relief camps. Regular methods are costly. Could you please help us to bring this to Kerala free of cost ? #helpkerala",rescue_volunteering_or_donation_effort
1032192823741755392,Our prayers and thoughts are with our brothers and Sisters out there in Kerala  May the Almightys good force give all strength to rejuvenate soon  In Sha Allah  #KeralaFloods,sympathy_and_support
1031264441986240512,"Telangana Foods sent Balamrutham, nutritious food for children to Kerala. The food consignment costing Rs 52.5 lakh was airlifted to Kerala from Begumpet airport in a defence aircraft. #Kerala #KeralaFloodRelief #HelpKerala",rescue_volunteering_or_donation_effort
1031091224315224065,"KERALA needs all the support! Lets come together &amp; do our bit. My little contribution to Kerala Chief Ministers Distress Relief Fund Chief Ministers Office, Kerala #KeralaFloodRelief #KeralaFloods #StandWithKerala",rescue_volunteering_or_donation_effort
